27231;Turning Hand Counterclockwise
18324;Turning Hand Counterclockwise
116181;Turning Hand Clockwise
112080;Swiping Right
61334;Swiping Down
133734;Swiping Up
89555;Swiping Down
69840;Swiping Right
64133;Stop Sign
37717;Stop Sign
45997;Turning Hand Counterclockwise
93218;Swiping Right
4737;No gesture
89876;Doing other things
134573;Swiping Right
127195;Swiping Up
22072;Stop Sign
82522;Swiping Left
40195;Stop Sign
121295;Swiping Down
108166;Swiping Left
96662;Stop Sign
22525;Turning Hand Clockwise
2462;Swiping Left
117370;Swiping Down
125843;Swiping Down
64298;Swiping Up
15083;Swiping Down
137209;No gesture
90929;Turning Hand Counterclockwise
62597;Stop Sign
146936;Swiping Down
95733;Swiping Right
60752;Doing other things
13444;Turning Hand Clockwise
108174;Doing other things
25226;No gesture
71280;Swiping Right
3411;No gesture
55254;Turning Hand Counterclockwise
137159;Turning Hand Counterclockwise
4717;Swiping Down
93778;No gesture
126398;Turning Hand Counterclockwise
122361;Stop Sign
135249;Swiping Right
6149;Swiping Down
12450;Swiping Right
87802;Swiping Down
82501;Turning Hand Clockwise
138080;Turning Hand Counterclockwise
135598;Swiping Right
30975;Doing other things
6202;Stop Sign
55791;Swiping Left
134975;Swiping Up
95450;No gesture
23116;Swiping Up
80844;Doing other things
85943;Swiping Right
27005;Swiping Down
102863;Swiping Up
147890;Turning Hand Counterclockwise
93878;Swiping Right
54422;No gesture
73409;Doing other things
124479;Swiping Down
127623;Swiping Up
138728;Doing other things
107463;Swiping Up
38576;Stop Sign
101402;Stop Sign
75028;Swiping Right
74145;Turning Hand Clockwise
134533;Swiping Right
66527;No gesture
128642;Swiping Up
46204;Swiping Up
106508;Doing other things
100455;Doing other things
71835;Swiping Right
70604;Turning Hand Counterclockwise
11110;No gesture
8423;Swiping Up
52734;No gesture
127489;Swiping Down
127104;Turning Hand Clockwise
123704;Swiping Down
29101;Swiping Right
14371;Swiping Down
14472;Swiping Left
41841;Swiping Down
92672;Swiping Down
79819;Swiping Right
46358;Turning Hand Counterclockwise
146670;Swiping Down
67231;Turning Hand Counterclockwise
63558;No gesture
138685;Doing other things
111482;Turning Hand Counterclockwise
95622;Swiping Down
21979;Swiping Left
132703;Turning Hand Counterclockwise
60658;No gesture
146128;Turning Hand Counterclockwise
99955;Swiping Down
92070;Stop Sign
4567;No gesture
77586;Swiping Down
93882;Swiping Right
82214;No gesture
89128;Swiping Down
78723;Swiping Up
96304;No gesture
143585;Swiping Down
96920;Swiping Left
93670;Turning Hand Counterclockwise
34649;Swiping Up
145309;Swiping Down
75563;Turning Hand Clockwise
11771;Swiping Up
100901;Doing other things
82080;Stop Sign
111692;Turning Hand Clockwise
99700;Doing other things
57722;Stop Sign
58667;Swiping Right
125386;Stop Sign
78867;Swiping Up
128701;Swiping Right
115148;Swiping Left
58236;Turning Hand Counterclockwise
14608;Doing other things
92964;Stop Sign
83246;Swiping Right
100582;Swiping Left
132873;Stop Sign
65008;Doing other things
32763;Turning Hand Clockwise
134741;Swiping Right
54938;Swiping Left
29777;Swiping Down
72829;Swiping Right
123985;No gesture
12055;No gesture
59374;No gesture
46783;Doing other things
55557;Stop Sign
72707;Doing other things
50220;Swiping Left
133891;Stop Sign
124535;Stop Sign
70233;Swiping Right
101545;Turning Hand Counterclockwise
26542;Swiping Left
48936;Swiping Left
134161;Doing other things
65086;Turning Hand Counterclockwise
142397;Turning Hand Clockwise
63673;Doing other things
109025;Swiping Left
44068;Swiping Left
147316;Turning Hand Clockwise
29871;Stop Sign
35645;No gesture
50094;Turning Hand Clockwise
71642;Turning Hand Clockwise
68194;Doing other things
104648;Swiping Left
80416;Turning Hand Clockwise
54299;Swiping Left
22783;Turning Hand Counterclockwise
138632;Swiping Left
106196;Swiping Left
134777;Stop Sign
142000;Turning Hand Clockwise
106058;Swiping Down
89824;Swiping Right
38948;Swiping Right
26279;Doing other things
742;Swiping Right
21935;Doing other things
14243;Swiping Right
91561;Stop Sign
38602;Doing other things
103792;No gesture
10968;No gesture
81107;Turning Hand Counterclockwise
5916;Swiping Left
117586;No gesture
122584;Swiping Up
15359;Turning Hand Counterclockwise
138210;Swiping Up
47233;Turning Hand Counterclockwise
84682;Doing other things
84397;Swiping Up
128010;No gesture
48309;No gesture
6275;Doing other things
110951;Stop Sign
9982;No gesture
88857;No gesture
31520;Swiping Down
95208;Swiping Right
34206;Turning Hand Clockwise
95322;Swiping Up
21128;Turning Hand Counterclockwise
90242;Swiping Up
97648;Swiping Left
133913;Swiping Up
44391;Swiping Up
55206;Turning Hand Clockwise
108111;Swiping Left
22118;No gesture
144605;No gesture
85336;Doing other things
31209;Doing other things
115317;Swiping Up
477;Swiping Left
93617;Swiping Right
102047;Swiping Down
72785;Turning Hand Clockwise
91741;Swiping Left
74235;Stop Sign
90578;Turning Hand Clockwise
42712;Swiping Right
147928;Stop Sign
33140;No gesture
139417;Stop Sign
79722;Swiping Down
147189;Swiping Right
4795;Swiping Up
72553;Stop Sign
129400;Swiping Left
54084;Stop Sign
44681;Turning Hand Clockwise
92249;Stop Sign
95567;Swiping Down
74737;Swiping Left
18938;Doing other things
48402;Turning Hand Clockwise
30469;Turning Hand Counterclockwise
124908;Swiping Left
52797;Swiping Left
103486;Swiping Left
60093;Turning Hand Counterclockwise
62274;No gesture
88122;Turning Hand Counterclockwise
89416;No gesture
64221;Doing other things
23685;Turning Hand Clockwise
126634;Doing other things
72498;Swiping Up
52923;Turning Hand Counterclockwise
112462;Doing other things
96706;Swiping Left
77753;Doing other things
114467;No gesture
141319;Swiping Down
137068;Doing other things
83021;Swiping Down
28304;Turning Hand Clockwise
102346;Turning Hand Counterclockwise
123880;Turning Hand Clockwise
88287;Swiping Right
85488;Doing other things
100341;Turning Hand Counterclockwise
59388;Swiping Down
81048;Swiping Down
51160;Swiping Up
142033;Swiping Down
39105;Turning Hand Counterclockwise
80788;Doing other things
65968;No gesture
114641;Doing other things
93697;No gesture
81888;Turning Hand Clockwise
119320;No gesture
95834;Swiping Left
83889;Swiping Left
75863;No gesture
104216;Turning Hand Clockwise
145095;Turning Hand Counterclockwise
136247;Swiping Up
83450;Doing other things
138497;Swiping Up
19452;Stop Sign
75768;Turning Hand Clockwise
130875;Turning Hand Counterclockwise
102910;No gesture
13291;Swiping Down
47563;Turning Hand Counterclockwise
63503;No gesture
114506;Turning Hand Counterclockwise
47701;No gesture
98180;Stop Sign
51846;No gesture
106350;Swiping Down
132391;Swiping Up
125644;Swiping Down
48549;Doing other things
109468;Turning Hand Counterclockwise
93757;No gesture
33655;Stop Sign
113003;Doing other things
54378;Swiping Down
54382;Swiping Right
78748;Swiping Down
14626;Turning Hand Clockwise
89086;Turning Hand Clockwise
70277;Swiping Right
105654;Swiping Down
19614;Swiping Down
13023;Turning Hand Counterclockwise
47614;Swiping Left
40404;Stop Sign
35792;Swiping Right
86204;Turning Hand Clockwise
92959;Swiping Up
111891;No gesture
24309;Turning Hand Clockwise
85732;Turning Hand Clockwise
51425;Swiping Right
18853;Swiping Left
27956;Turning Hand Clockwise
82044;Doing other things
20386;Doing other things
42920;Swiping Left
92357;Stop Sign
48204;No gesture
133548;Swiping Up
88003;Turning Hand Counterclockwise
118313;No gesture
51964;Swiping Down
39305;Swiping Down
59619;Swiping Left
116169;Swiping Right
133680;No gesture
86658;Turning Hand Clockwise
98909;Stop Sign
59276;Swiping Right
12803;Turning Hand Counterclockwise
121675;Turning Hand Clockwise
118185;No gesture
7688;Swiping Down
89362;Swiping Left
35033;Swiping Left
9558;No gesture
116356;Turning Hand Clockwise
7540;Turning Hand Counterclockwise
126466;Turning Hand Counterclockwise
49116;Doing other things
58516;Swiping Down
105149;No gesture
16405;Swiping Up
26857;Swiping Up
123364;Swiping Right
132497;Turning Hand Counterclockwise
48943;Stop Sign
102530;No gesture
99376;Turning Hand Counterclockwise
68374;Stop Sign
147859;Swiping Down
35191;Doing other things
96617;Stop Sign
125771;Swiping Down
119378;Swiping Up
50604;Swiping Left
19363;Stop Sign
82556;Swiping Left
30497;Swiping Left
79485;Swiping Up
94257;Turning Hand Clockwise
110807;Stop Sign
94997;Swiping Down
53435;Swiping Up
54406;Swiping Left
102648;Swiping Left
69384;Turning Hand Clockwise
109071;Turning Hand Clockwise
81754;Swiping Down
6504;Turning Hand Counterclockwise
28365;Swiping Down
5118;Doing other things
22890;Doing other things
111019;Swiping Up
82474;Turning Hand Counterclockwise
127990;Swiping Right
107328;Swiping Right
21045;No gesture
112514;Swiping Left
1248;Swiping Up
9065;Turning Hand Counterclockwise
126750;Swiping Down
101096;Turning Hand Counterclockwise
121337;Swiping Up
52215;Turning Hand Clockwise
19748;Doing other things
27351;Stop Sign
112760;Turning Hand Counterclockwise
45616;Swiping Left
41066;Swiping Left
94764;Doing other things
79752;Turning Hand Clockwise
59899;Stop Sign
50929;Stop Sign
84705;Turning Hand Counterclockwise
26166;Swiping Up
42335;Swiping Up
142707;Doing other things
21057;Swiping Left
116915;Doing other things
40842;No gesture
90372;No gesture
134685;Swiping Up
123268;Doing other things
91231;No gesture
78971;No gesture
21829;Turning Hand Counterclockwise
71581;Doing other things
81525;Doing other things
79530;Swiping Right
96774;Swiping Down
38616;Swiping Down
135270;Swiping Left
93150;No gesture
19195;Turning Hand Counterclockwise
64209;Swiping Left
1736;Swiping Left
95863;Swiping Left
142238;Swiping Right
142292;Turning Hand Counterclockwise
122600;Turning Hand Clockwise
109265;Swiping Up
76756;Swiping Down
23600;Swiping Right
15550;Swiping Down
53033;No gesture
57468;Turning Hand Clockwise
103347;No gesture
80136;Stop Sign
46466;Swiping Up
101475;Turning Hand Counterclockwise
100178;No gesture
38552;Swiping Right
59390;Swiping Left
132015;Swiping Down
146534;Swiping Down
117588;Swiping Left
23297;Swiping Left
88201;Turning Hand Clockwise
32703;Swiping Left
63783;Swiping Left
97005;Doing other things
111268;Swiping Down
137551;No gesture
136115;Swiping Up
108982;Doing other things
39699;Doing other things
142846;No gesture
139481;No gesture
93800;Swiping Down
119638;No gesture
55823;Swiping Down
25779;Swiping Left
124873;Turning Hand Clockwise
30777;Swiping Up
7357;Stop Sign
94824;Stop Sign
142394;Turning Hand Counterclockwise
23243;Stop Sign
139110;Swiping Up
109444;Swiping Right
11775;Turning Hand Counterclockwise
117769;Swiping Up
6848;Turning Hand Clockwise
41838;Turning Hand Clockwise
99077;Doing other things
131796;Swiping Left
94290;Stop Sign
93253;Stop Sign
66174;No gesture
95352;Turning Hand Counterclockwise
59324;Turning Hand Clockwise
79656;Turning Hand Clockwise
112515;Turning Hand Counterclockwise
18449;Swiping Up
69476;No gesture
145453;Swiping Down
63376;Swiping Down
117852;Swiping Right
126233;Swiping Up
50664;Swiping Right
90952;Stop Sign
21179;Doing other things
92315;Swiping Right
42338;Stop Sign
59922;Swiping Left
85367;Swiping Down
123318;Turning Hand Counterclockwise
125810;Turning Hand Counterclockwise
61573;No gesture
101024;No gesture
138186;Turning Hand Clockwise
101425;No gesture
12946;Turning Hand Clockwise
4096;Turning Hand Counterclockwise
104745;No gesture
105729;Swiping Down
53753;Turning Hand Clockwise
48844;Swiping Up
20469;Swiping Left
141813;Turning Hand Clockwise
2412;Swiping Up
17874;Turning Hand Clockwise
13289;Doing other things
115014;Swiping Right
141086;Swiping Down
64489;Swiping Left
125259;Doing other things
147768;Swiping Down
78049;Turning Hand Clockwise
106451;Turning Hand Clockwise
144899;Swiping Right
21116;Swiping Left
71179;Swiping Down
124051;Turning Hand Counterclockwise
14762;Swiping Right
14672;Swiping Right
16814;Swiping Down
13549;Doing other things
101349;No gesture
23713;Swiping Right
104681;Swiping Right
73495;Swiping Left
56374;Swiping Up
136090;Swiping Down
135069;Doing other things
133556;Swiping Right
35128;Swiping Down
70413;Turning Hand Clockwise
77042;Swiping Left
6839;Stop Sign
127431;Swiping Left
31726;Stop Sign
44499;Stop Sign
100417;Swiping Right
141363;Turning Hand Counterclockwise
65374;Swiping Left
60961;Turning Hand Clockwise
34143;Stop Sign
141334;Turning Hand Counterclockwise
2216;No gesture
75091;Swiping Left
94178;Swiping Left
78178;Turning Hand Clockwise
145996;No gesture
99099;Swiping Left
16361;Turning Hand Clockwise
14811;No gesture
7461;Swiping Left
74086;Swiping Down
55841;Swiping Right
38663;Stop Sign
12165;Stop Sign
138537;Stop Sign
118841;Turning Hand Counterclockwise
98147;No gesture
102828;Stop Sign
65049;Swiping Up
42732;Turning Hand Counterclockwise
61284;No gesture
4490;No gesture
87293;Turning Hand Counterclockwise
21131;Swiping Down
623;Swiping Down
3521;Doing other things
114499;Swiping Up
66271;Swiping Up
31906;Doing other things
127636;Doing other things
86817;Swiping Right
9464;Swiping Right
35557;Turning Hand Counterclockwise
59373;Turning Hand Counterclockwise
59689;Swiping Right
16535;Turning Hand Counterclockwise
127951;Turning Hand Clockwise
92483;No gesture
11740;Turning Hand Counterclockwise
56095;Swiping Down
121759;Swiping Down
121831;Swiping Down
16582;No gesture
138087;Doing other things
135046;Turning Hand Clockwise
60429;Swiping Up
101712;Swiping Right
113844;Swiping Right
80078;No gesture
80207;No gesture
131112;Doing other things
43611;Stop Sign
94863;Turning Hand Counterclockwise
115506;No gesture
71896;No gesture
5973;Swiping Left
42426;Swiping Left
104332;Swiping Down
125477;Doing other things
118487;No gesture
22438;Turning Hand Clockwise
85654;Turning Hand Counterclockwise
117219;Swiping Right
43759;Turning Hand Counterclockwise
40097;Swiping Up
106297;Swiping Left
56121;Swiping Down
68556;No gesture
84993;Swiping Up
125664;Swiping Down
91397;Swiping Down
44999;Swiping Right
22902;Turning Hand Clockwise
40686;Swiping Down
90150;Swiping Left
103574;Swiping Up
83641;Swiping Down
136149;Swiping Down
44323;Swiping Down
84339;Doing other things
107847;Swiping Left
73477;Doing other things
1286;Swiping Right
55113;Doing other things
63229;Stop Sign
65846;Doing other things
112641;Swiping Right
41417;Swiping Down
2993;Doing other things
104855;Swiping Down
16870;No gesture
145933;Doing other things
98614;Stop Sign
102041;Swiping Left
51253;No gesture
145523;Turning Hand Clockwise
7506;Turning Hand Counterclockwise
7213;Swiping Down
48285;Swiping Up
134980;Doing other things
115419;Turning Hand Counterclockwise
18040;Doing other things
49118;Swiping Down
43374;Turning Hand Clockwise
102977;Swiping Up
77221;Stop Sign
25619;No gesture
108977;Doing other things
93471;Turning Hand Counterclockwise
144349;Stop Sign
45837;No gesture
123087;Turning Hand Counterclockwise
63456;Swiping Left
145393;Doing other things
125356;Turning Hand Clockwise
17731;No gesture
131176;No gesture
89783;Doing other things
62199;No gesture
23355;Turning Hand Counterclockwise
74843;Doing other things
50093;Turning Hand Counterclockwise
101286;Turning Hand Clockwise
88033;Swiping Right
34653;Stop Sign
130593;Turning Hand Counterclockwise
70426;Swiping Down
55002;Stop Sign
40662;Swiping Right
98182;Turning Hand Counterclockwise
101340;Swiping Up
118256;Swiping Up
84678;Swiping Up
89104;Doing other things
61644;No gesture
75105;Swiping Left
1003;Swiping Left
33006;Stop Sign
52669;No gesture
57091;Swiping Right
83871;Swiping Down
64978;Swiping Right
7045;Swiping Down
28859;No gesture
140784;Swiping Up
72765;Swiping Left
28231;Swiping Right
124601;Swiping Up
40511;Stop Sign
45367;Swiping Right
11247;Turning Hand Clockwise
3022;Swiping Up
50486;Turning Hand Counterclockwise
40953;Doing other things
117906;Turning Hand Clockwise
130846;Swiping Right
103017;Turning Hand Clockwise
103403;Swiping Left
110272;Doing other things
85293;Swiping Up
124077;Swiping Down
81837;Swiping Up
96367;No gesture
84296;Swiping Up
63817;Turning Hand Clockwise
7369;Turning Hand Clockwise
99807;Turning Hand Counterclockwise
10073;Doing other things
133126;Turning Hand Counterclockwise
138013;Swiping Left
141411;Swiping Up
128702;Swiping Up
83608;Swiping Up
118191;Turning Hand Counterclockwise
27702;Swiping Up
30033;Turning Hand Counterclockwise
72780;No gesture
44795;Turning Hand Clockwise
61397;Swiping Left
106873;No gesture
97587;Turning Hand Counterclockwise
123982;Doing other things
45709;Doing other things
145755;Turning Hand Clockwise
4643;Turning Hand Clockwise
44660;Stop Sign
132663;Doing other things
87527;Swiping Left
107029;Stop Sign
83866;No gesture
53417;Turning Hand Counterclockwise
73283;Doing other things
101676;Doing other things
14410;Swiping Up
59011;Swiping Left
39214;Swiping Left
93407;No gesture
107834;Doing other things
6344;Swiping Left
61418;Turning Hand Clockwise
132854;Stop Sign
21351;No gesture
77534;Swiping Up
131565;Turning Hand Counterclockwise
60227;Turning Hand Clockwise
144011;Stop Sign
108378;Swiping Left
112105;Swiping Down
1285;No gesture
141273;Swiping Down
95870;Doing other things
133586;Swiping Left
8058;Doing other things
86268;Swiping Down
71698;Turning Hand Counterclockwise
77972;Swiping Left
108716;Swiping Down
74750;Stop Sign
40993;Turning Hand Clockwise
110683;Swiping Up
53359;No gesture
32493;Swiping Right
145788;Swiping Right
113058;Turning Hand Clockwise
32497;No gesture
56889;Swiping Up
79603;Swiping Right
44324;Swiping Left
94967;Swiping Right
133598;Doing other things
140542;Turning Hand Clockwise
122469;Swiping Left
20753;Swiping Down
36087;Swiping Left
25732;Turning Hand Clockwise
38475;Swiping Right
68892;Turning Hand Counterclockwise
40546;Swiping Up
45358;Swiping Left
56712;Swiping Right
33786;No gesture
38509;No gesture
103566;Turning Hand Counterclockwise
132850;Swiping Right
66653;Turning Hand Clockwise
147542;Swiping Left
58280;Turning Hand Clockwise
43906;Swiping Down
65758;No gesture
142852;Swiping Left
33854;Swiping Down
48459;Stop Sign
89949;Stop Sign
32268;Doing other things
18005;Stop Sign
95111;Turning Hand Clockwise
43730;Stop Sign
58416;Swiping Down
99359;Swiping Left
124752;Swiping Left
127360;Doing other things
91431;Swiping Down
67479;Turning Hand Counterclockwise
7110;Swiping Down
87842;Doing other things
88858;Stop Sign
131320;Turning Hand Clockwise
28334;Turning Hand Counterclockwise
54420;Turning Hand Clockwise
24033;Stop Sign
99706;Doing other things
67692;Swiping Up
97588;No gesture
80517;Stop Sign
78182;Turning Hand Clockwise
60477;Stop Sign
88658;Turning Hand Clockwise
4586;Swiping Up
5099;Doing other things
81785;Swiping Up
84809;Turning Hand Clockwise
121002;Stop Sign
24836;No gesture
16857;No gesture
78660;Turning Hand Clockwise
145023;Stop Sign
82717;Swiping Right
147010;Swiping Up
1220;Turning Hand Counterclockwise
97025;Turning Hand Clockwise
42896;Doing other things
6032;Swiping Down
116546;Doing other things
92958;Turning Hand Counterclockwise
17068;Turning Hand Counterclockwise
124633;Swiping Left
1527;Stop Sign
43524;Stop Sign
67392;Turning Hand Clockwise
55550;Swiping Right
2173;Swiping Up
107189;No gesture
17230;Stop Sign
59203;Turning Hand Clockwise
90266;Swiping Right
43633;Swiping Up
108417;Swiping Up
68018;Turning Hand Clockwise
47324;Doing other things
146192;Swiping Down
141032;Turning Hand Counterclockwise
137538;Doing other things
139489;Stop Sign
121416;Swiping Down
130027;Stop Sign
147246;Swiping Up
11493;Swiping Down
146302;Turning Hand Clockwise
121773;Swiping Left
116175;Swiping Down
9659;Swiping Up
100693;Stop Sign
86205;No gesture
15410;Stop Sign
127783;Turning Hand Counterclockwise
39462;Turning Hand Clockwise
83548;Doing other things
30259;Turning Hand Clockwise
106190;Swiping Down
87733;No gesture
18909;Stop Sign
127276;Stop Sign
135400;Swiping Left
65717;Swiping Right
48715;Doing other things
2602;Swiping Left
11824;Swiping Up
61868;Swiping Right
103480;Swiping Up
100358;Swiping Right
85270;Turning Hand Counterclockwise
26441;Stop Sign
86124;Turning Hand Counterclockwise
55090;Swiping Left
25063;Turning Hand Counterclockwise
93528;Swiping Right
75788;Turning Hand Clockwise
70309;Doing other things
6191;Doing other things
101610;Turning Hand Clockwise
148076;Stop Sign
73688;Turning Hand Clockwise
82841;Turning Hand Clockwise
95690;No gesture
107365;Swiping Down
72153;Swiping Left
120003;Turning Hand Clockwise
130554;Swiping Down
85607;Doing other things
45185;Swiping Left
128136;Swiping Left
130837;Swiping Right
71555;Doing other things
85000;Swiping Right
74220;Turning Hand Counterclockwise
145068;Swiping Left
39779;Swiping Right
20464;Swiping Up
65777;Swiping Left
86426;Swiping Left
134275;Swiping Down
121786;Stop Sign
97401;Swiping Up
87967;Swiping Right
19740;Doing other things
111190;No gesture
128833;Swiping Down
9526;Swiping Up
136373;Swiping Right
104486;No gesture
41981;Swiping Down
110591;Stop Sign
134883;No gesture
7680;Turning Hand Clockwise
76138;Swiping Right
38492;No gesture
35012;No gesture
118849;Swiping Down
76467;Turning Hand Clockwise
146839;Turning Hand Clockwise
75827;Stop Sign
113435;Stop Sign
36111;Stop Sign
1888;Swiping Left
32958;Turning Hand Counterclockwise
125037;Swiping Up
62343;Swiping Right
19266;Swiping Right
26382;Stop Sign
63411;No gesture
63036;Swiping Left
75830;Turning Hand Clockwise
113629;Stop Sign
96533;No gesture
30581;Swiping Up
133959;Swiping Right
12176;Stop Sign
40069;Swiping Left
90625;Swiping Down
77756;Swiping Right
139507;Swiping Right
88693;Swiping Down
15527;Doing other things
85788;Stop Sign
120296;Turning Hand Clockwise
26116;Stop Sign
18355;Stop Sign
125981;Doing other things
68671;Swiping Down
103863;Turning Hand Counterclockwise
135922;Turning Hand Counterclockwise
134737;Swiping Left
117702;Swiping Right
120321;Swiping Left
56392;Turning Hand Clockwise
5966;Turning Hand Counterclockwise
112788;Swiping Down
25049;Stop Sign
73242;No gesture
101614;Swiping Up
126047;Swiping Right
103432;Turning Hand Clockwise
109609;Turning Hand Counterclockwise
82258;Stop Sign
145601;Stop Sign
12288;Turning Hand Counterclockwise
134676;Swiping Up
1619;Swiping Down
43469;Turning Hand Counterclockwise
110838;Swiping Right
24340;Doing other things
4809;Doing other things
70124;Turning Hand Counterclockwise
126560;Stop Sign
56561;Swiping Right
40332;Swiping Right
645;Swiping Left
9283;Doing other things
19882;Turning Hand Counterclockwise
141984;Swiping Down
109515;Swiping Left
117802;Turning Hand Counterclockwise
6044;Swiping Right
125431;Doing other things
124950;Turning Hand Counterclockwise
35733;Turning Hand Counterclockwise
124829;Stop Sign
39055;Stop Sign
121479;Turning Hand Counterclockwise
9181;Stop Sign
60475;Swiping Right
89732;Swiping Down
103361;Swiping Right
19152;Swiping Right
145500;No gesture
10812;Turning Hand Counterclockwise
108176;Turning Hand Counterclockwise
118463;Swiping Left
66098;Swiping Left
110307;Turning Hand Clockwise
68529;No gesture
48902;Stop Sign
77516;Doing other things
69538;Doing other things
94292;Swiping Right
141286;Swiping Down
130017;Swiping Right
83190;Swiping Left
20742;Swiping Left
83825;Turning Hand Counterclockwise
89028;Turning Hand Counterclockwise
56068;Turning Hand Counterclockwise
10988;Swiping Up
57442;Swiping Down
142799;No gesture
40884;No gesture
42916;Swiping Down
72307;Doing other things
27276;Stop Sign
43772;Swiping Down
63862;Swiping Up
100264;No gesture
45789;Swiping Right
66988;Swiping Left
46452;Turning Hand Clockwise
147899;Swiping Right
126226;Swiping Left
4469;No gesture
45102;Stop Sign
87664;Swiping Up
99028;No gesture
132131;Swiping Right
120407;Swiping Down
2127;Swiping Up
88724;Swiping Right
127765;Stop Sign
19218;Stop Sign
136641;Swiping Left
83298;Swiping Down
21396;Swiping Down
53764;No gesture
112003;Swiping Down
70651;Turning Hand Counterclockwise
116480;Turning Hand Counterclockwise
3588;Turning Hand Clockwise
92291;Swiping Down
95807;Turning Hand Clockwise
28511;Swiping Right
52636;Turning Hand Counterclockwise
41864;Swiping Right
73472;Turning Hand Clockwise
122517;Turning Hand Clockwise
11143;Doing other things
50946;Swiping Up
77330;Stop Sign
129920;Turning Hand Clockwise
145843;Swiping Up
81601;Turning Hand Clockwise
64252;Turning Hand Clockwise
82884;Doing other things
27454;Turning Hand Counterclockwise
78265;Swiping Right
65269;Swiping Right
78289;Swiping Up
128096;Stop Sign
22096;Turning Hand Clockwise
101657;Swiping Right
134486;Swiping Right
126326;Turning Hand Clockwise
29587;Stop Sign
127551;Turning Hand Clockwise
135121;Swiping Up
78480;Turning Hand Clockwise
141524;Turning Hand Counterclockwise
92727;Swiping Down
4323;Swiping Left
1400;Swiping Up
83502;No gesture
17842;Stop Sign
50709;Swiping Right
90730;Stop Sign
121726;Stop Sign
111484;Doing other things
28106;Swiping Left
147567;Swiping Right
115125;No gesture
128003;Swiping Left
513;Stop Sign
4843;Swiping Down
58010;Stop Sign
14596;Swiping Left
36887;Swiping Right
78456;Stop Sign
57111;Swiping Down
57161;Swiping Up
68950;No gesture
100187;Swiping Down
72131;Doing other things
66561;Doing other things
65060;No gesture
141206;Swiping Right
29303;No gesture
91501;Swiping Up
11017;Doing other things
20882;Swiping Up
51025;Swiping Right
56717;Swiping Down
3082;Doing other things
125639;Swiping Down
93626;Turning Hand Clockwise
108295;Turning Hand Clockwise
57118;Swiping Left
27190;Swiping Up
113898;Stop Sign
115069;Swiping Up
78969;No gesture
